edad ;trabajo;estado civil;nivel educación;Credito_default;balance_anual;Prestamo_vivienda;Prestamo_personal;contacto;contacto_diaU;Contacto_mesU;Duración_contactoU;Nro_contactosCampaña;Veces_contatado;y
39;servicios;Soltero;Secundaria;Si;1222;Si;no;Celular;2;feb;251;1;2;Si
59;Jubilado;Casado;Secundaria;Si;866;no;Si;Celular;2;feb;88;1;1;Si
41;servicios;divorciado;Secundaria;Si;0;Si;no;Celular;2;feb;20;1;0;Si
44;desempleado;Casado;Secundaria;Si;0;Si;no;Celular;2;feb;699;1;1;Si
44;técnico;Casado;Secundaria;Si;-1317;Si;no;Celular;2;feb;371;1;0;Si
40;servicios;Casado;Secundaria;Si;0;Si;Si;Celular;2;feb;226;2;0;Si
56;desempleado;Casado;Secundaria;Si;0;no;no;Telefono;2;feb;492;1;0;Si
53;Independiente;Casado;Secundaria;Si;451;Si;no;Celular;2;feb;125;1;2;Si
32;Administrador;Casado;Secundaria;Si;1852;no;no;Celular;2;feb;175;2;0;Si
26;técnico;Soltero;Secundaria;Si;3244;no;no;Celular;2;feb;141;1;1;Si
51;técnico;Casado;Secundaria;Si;1490;Si;no;Celular;2;feb;177;1;2;Si
43;técnico;Casado;Secundaria;Si;576;no;no;Celular;2;feb;229;1;0;Si
50;servicios;Casado;Secundaria;Si;545;no;no;Celular;2;feb;72;1;0;Si
49;Independiente;Casado;Secundaria;Si;289;Si;no;Celular;2;feb;243;1;0;Si
47;admin.;divorciado;Secundaria;Si;207;Si;no;Celular;2;feb;244;1;4;Si
32;admin.;divorciado;Secundaria;Si;714;no;no;Celular;2;feb;221;1;0;Si
37;servicios;divorciado;Secundaria;Si;490;Si;no;Celular;2;feb;73;1;0;Si
58;Jubilado;Casado;Secundaria;Si;662;Si;no;Celular;2;feb;389;1;0;Si
53;servicios;Casado;Secundaria;Si;1563;Si;no;Celular;2;feb;124;2;1;Si
35;técnico;Casado;Secundaria;Si;1;no;no;Celular;2;feb;215;2;0;Si
55;Administrador;divorciado;Secundaria;Si;-207;no;no;Celular;2;feb;211;1;0;Si
49;obrero;Soltero;Secundaria;Si;-367;Si;no;Celular;2;feb;98;1;1;Si
37;técnico;Soltero;Secundaria;Si;194;Si;no;Celular;2;feb;144;1;0;Si
57;desempleado;Casado;Secundaria;Si;5126;Si;no;Celular;2;feb;113;2;0;Si
60;técnico;Casado;Secundaria;Si;216;Si;Si;Celular;2;feb;214;1;0;Si
37;admin.;divorciado;Secundaria;Si;506;Si;no;Celular;2;feb;446;2;1;Si
51;técnico;divorciado;Secundaria;Si;3962;Si;no;Celular;2;feb;267;1;0;Si
36;admin.;Soltero;Secundaria;Si;-207;no;no;Celular;2;feb;83;1;0;Si
39;técnico;Casado;Secundaria;Si;186;no;no;Celular;2;feb;171;1;0;Si
42;obrero;Casado;Secundaria;Si;199;Si;no;Celular;2;feb;272;1;0;Si
36;admin.;Casado;Secundaria;Si;854;Si;no;Celular;2;feb;130;1;0;Si
38;Administrador;Casado;Secundaria;Si;106;no;no;Celular;2;feb;124;1;0;Si
31;técnico;Soltero;Secundaria;Si;25;no;no;Celular;2;feb;381;1;0;Si
39;estudiante;Soltero;Secundaria;Si;2103;no;no;Celular;2;feb;588;1;0;Si
56;Administrador;Casado;Secundaria;Si;363;no;no;Celular;2;feb;49;1;0;Si
35;obrero;Soltero;Secundaria;Si;278;no;no;Celular;2;feb;60;1;0;Si
47;admin.;Casado;Secundaria;Si;2152;no;no;Celular;2;feb;138;1;0;Si
38;servicios;Casado;Secundaria;Si;-301;no;Si;Celular;2;feb;182;1;0;Si
43;empresario;Casado;Secundaria;Si;629;Si;no;Celular;2;feb;70;3;4;Si
39;obrero;Casado;Secundaria;Si;1044;Si;no;Celular;2;feb;158;1;0;Si
40;obrero;Casado;Secundaria;Si;123;Si;no;Celular;2;feb;247;1;3;Si
45;Independiente;Casado;Secundaria;Si;430;Si;no;Celular;2;feb;221;1;2;Si
48;obrero;Casado;Secundaria;Si;578;Si;no;Celular;2;feb;70;1;1;Si
42;empresario;Casado;Secundaria;Si;46;no;no;Celular;2;feb;1013;1;0;Si
54;técnico;Casado;Secundaria;Si;306;no;no;Celular;2;feb;107;1;0;Si
59;Jubilado;Soltero;Secundaria;Si;2;no;no;Telefono;2;feb;935;1;0;Si
45;Empleada Hogar;divorciado;Secundaria;Si;221;no;no;Celular;2;feb;93;1;1;Si
58;obrero;divorciado;Secundaria;Si;1103;Si;no;Celular;2;feb;226;1;4;Si
47;técnico;Casado;Secundaria;Si;332;Si;no;Celular;2;feb;276;1;1;Si
60;técnico;Casado;Secundaria;Si;358;no;no;Celular;2;feb;95;1;2;Si
30;Administrador;Casado;Secundaria;Si;503;Si;no;Celular;2;feb;96;1;0;Si
35;técnico;divorciado;Secundaria;Si;2823;Si;no;Celular;2;feb;229;1;0;Si
40;desempleado;Soltero;Secundaria;Si;97;Si;Si;Celular;2;feb;73;1;1;Si
48;obrero;Casado;Secundaria;Si;439;Si;no;Celular;2;feb;212;1;2;Si
36;técnico;divorciado;Secundaria;Si;-94;Si;no;Celular;2;feb;185;1;2;Si
31;desempleado;divorciado;Secundaria;Si;256;Si;no;Celular;2;feb;264;1;2;Si
54;servicios;Casado;Secundaria;Si;514;Si;no;Celular;2;feb;109;1;3;Si
49;obrero;Casado;Secundaria;Si;0;Si;no;Celular;2;feb;210;1;0;Si
46;admin.;divorciado;Secundaria;Si;0;Si;no;Celular;2;feb;149;1;0;Si
40;desempleado;divorciado;Secundaria;Si;507;Si;no;Celular;2;feb;134;1;7;Si
30;Administrador;Soltero;Secundaria;Si;604;no;Si;Celular;2;feb;475;1;0;Si
39;técnico;Soltero;Secundaria;Si;614;Si;no;Celular;2;feb;166;1;1;Si
31;técnico;Soltero;Secundaria;Si;44;no;no;Celular;2;feb;200;5;2;Si
34;obrero;Soltero;Secundaria;Si;186;no;no;Celular;2;feb;342;1;0;Si
31;servicios;Soltero;Secundaria;Si;469;no;Si;Celular;2;feb;111;1;0;Si
28;estudiante;Soltero;Secundaria;Si;330;no;no;Telefono;2;feb;197;1;0;Si
58;Jubilado;Casado;Secundaria;Si;195;no;no;Celular;2;feb;41;1;0;Si
32;servicios;Casado;Secundaria;Si;289;Si;no;Celular;2;feb;63;1;2;Si
41;admin.;Casado;Secundaria;Si;108;Si;no;Celular;2;feb;210;1;0;Si
47;empresario;Casado;Secundaria;Si;583;Si;no;Celular;2;feb;495;1;2;Si
58;admin.;divorciado;Secundaria;Si;0;Si;no;Celular;2;feb;244;1;5;Si
31;Administrador;Casado;Secundaria;Si;197;Si;no;Celular;2;feb;105;1;0;Si
37;Independiente;Soltero;Secundaria;Si;349;Si;Si;Celular;2;feb;165;1;0;Si
43;Administrador;divorciado;Secundaria;Si;51;no;no;Celular;2;feb;430;1;0;Si
34;obrero;Casado;Secundaria;Si;-271;Si;Si;Celular;2;feb;90;1;2;Si
38;servicios;Casado;Secundaria;Si;304;no;Si;Celular;2;feb;238;1;1;Si
38;técnico;Casado;Secundaria;Si;447;Si;no;Celular;2;feb;224;1;1;Si
37;obrero;Casado;Secundaria;Si;708;Si;no;Telefono;2;feb;51;1;0;Si
40;Jubilado;Casado;Secundaria;Si;407;Si;no;Celular;2;feb;200;1;1;Si
28;Administrador;Soltero;Secundaria;Si;33;no;no;Celular;2;feb;271;7;0;Si
56;técnico;Casado;Secundaria;Si;778;no;no;Celular;2;feb;315;2;1;Si
36;desempleado;Casado;Secundaria;Si;533;Si;no;Celular;2;feb;619;1;1;Si
60;Administrador;Casado;Secundaria;Si;553;Si;no;Celular;2;feb;343;1;3;Si
36;Administrador;Casado;Secundaria;Si;763;no;no;Celular;2;feb;50;1;0;Si
56;obrero;Casado;Secundaria;Si;659;Si;no;Celular;2;feb;148;1;3;Si
37;servicios;Soltero;Secundaria;Si;174;Si;no;Celular;2;feb;134;1;2;Si
36;técnico;Soltero;Secundaria;Si;210;no;no;Celular;2;feb;65;1;0;Si
38;admin.;Casado;Secundaria;Si;-500;no;Si;Celular;2;feb;67;1;5;Si
48;servicios;Casado;Secundaria;Si;74;no;no;Celular;2;feb;201;1;0;Si
53;Administrador;Casado;Secundaria;Si;478;Si;no;Celular;2;feb;66;1;2;Si
38;técnico;Casado;Secundaria;Si;10;no;no;Celular;2;feb;86;1;5;Si
27;servicios;Casado;Secundaria;Si;921;no;no;Celular;2;feb;141;1;0;Si
27;técnico;Casado;Secundaria;Si;10451;Si;no;Celular;2;feb;45;1;0;Si
46;empresario;Casado;Secundaria;Si;0;no;no;Celular;2;feb;64;1;0;Si
45;servicios;Casado;Secundaria;Si;-75;Si;no;Celular;2;feb;134;1;1;Si
46;obrero;Casado;Secundaria;Si;1941;Si;no;Celular;2;feb;90;1;0;Si
48;obrero;Casado;Secundaria;Si;244;Si;Si;Celular;2;feb;212;1;0;Si
30;admin.;Soltero;Secundaria;Si;585;no;Si;Celular;2;feb;7;6;0;Si
40;obrero;Casado;Secundaria;Si;746;Si;Si;Celular;2;feb;241;1;3;Si
60;Administrador;Casado;Secundaria;Si;92;no;no;Telefono;2;feb;447;1;0;Si
32;servicios;Soltero;Secundaria;Si;6857;no;no;Celular;2;feb;216;1;0;Si
48;servicios;Casado;Secundaria;Si;51;Si;Si;Celular;2;feb;90;1;1;Si
58;admin.;Casado;Secundaria;Si;580;no;Si;Telefono;2;feb;161;3;3;Si
45;técnico;Casado;Secundaria;Si;1818;no;no;Celular;2;feb;197;1;2;Si
47;admin.;Soltero;Secundaria;Si;15;no;no;Celular;2;feb;71;1;4;Si
53;Administrador;Casado;Secundaria;Si;798;Si;no;Telefono;2;feb;45;1;2;Si
43;servicios;Casado;Secundaria;Si;790;no;no;Celular;2;feb;126;1;0;Si
53;técnico;Casado;Secundaria;Si;7984;Si;no;Celular;2;feb;151;1;0;Si
54;Independiente;Casado;Secundaria;Si;534;Si;no;Celular;2;feb;165;1;4;Si
36;admin.;Casado;Secundaria;Si;96;no;no;Celular;2;feb;302;1;0;Si
31;desempleado;Soltero;Secundaria;Si;284;Si;no;Celular;2;feb;855;1;0;Si
36;obrero;Soltero;Secundaria;Si;50;no;no;Telefono;2;feb;38;1;0;Si
38;servicios;Soltero;Secundaria;Si;-196;Si;no;Celular;2;feb;60;1;1;Si
31;técnico;divorciado;Secundaria;Si;304;no;no;Celular;2;feb;133;2;0;Si
35;admin.;Soltero;Secundaria;Si;994;no;no;Celular;2;feb;75;2;0;Si
34;Administrador;Casado;Secundaria;Si;28;Si;no;Celular;2;feb;504;1;0;Si
35;obrero;Casado;Secundaria;Si;0;no;Si;Celular;2;feb;154;2;0;Si
46;Administrador;Casado;Secundaria;Si;587;no;no;Telefono;2;feb;186;1;0;Si
27;estudiante;Soltero;Secundaria;Si;1411;no;no;Celular;2;feb;92;1;0;Si
38;servicios;Soltero;Secundaria;Si;4317;Si;no;Celular;2;feb;216;2;0;Si
47;Administrador;Soltero;Secundaria;Si;585;Si;no;Celular;2;feb;100;1;0;Si
43;obrero;Casado;Secundaria;Si;575;no;no;Celular;2;feb;237;1;0;Si
28;técnico;Soltero;Secundaria;Si;-481;Si;Si;Celular;2;feb;100;1;0;Si
54;técnico;Casado;Secundaria;Si;719;Si;no;Celular;2;feb;242;1;1;Si
31;servicios;Casado;Secundaria;Si;442;Si;no;Celular;2;feb;69;1;2;Si
42;Administrador;Soltero;Secundaria;Si;336;Si;no;Celular;2;feb;142;6;3;Si
34;empresario;Casado;Secundaria;Si;-508;Si;no;Celular;2;feb;282;1;0;Si
37;Administrador;Casado;Secundaria;Si;767;no;Si;Celular;2;feb;204;1;0;Si
29;desempleado;Soltero;Secundaria;Si;875;no;no;Celular;2;feb;137;1;0;Si
26;estudiante;Soltero;Secundaria;Si;376;no;no;Telefono;2;feb;237;2;0;Si
34;obrero;Casado;Secundaria;Si;1873;Si;no;Celular;2;feb;192;1;0;Si
29;técnico;Soltero;Secundaria;Si;120;no;no;Celular;2;feb;110;3;0;Si
26;Administrador;Soltero;Secundaria;Si;761;no;no;Celular;2;feb;362;1;0;Si
33;técnico;Soltero;Secundaria;Si;1327;Si;no;Celular;2;feb;20;7;0;Si
30;admin.;Soltero;Secundaria;Si;267;no;no;Celular;2;feb;124;1;0;Si
42;Independiente;Soltero;Secundaria;Si;924;no;no;Celular;2;feb;127;1;0;Si
29;admin.;Soltero;Secundaria;Si;196;no;no;Telefono;2;feb;268;1;0;Si
41;Administrador;Casado;Secundaria;Si;243;Si;no;Celular;2;feb;199;1;0;Si
34;técnico;Casado;Secundaria;Si;1301;no;no;Celular;2;feb;56;1;0;Si
35;técnico;Casado;Secundaria;Si;723;no;no;Celular;2;feb;324;1;0;Si
29;Administrador;Casado;Secundaria;Si;-45;no;no;Celular;2;feb;180;1;0;Si
28;servicios;Soltero;Secundaria;Si;0;no;no;Celular;2;feb;188;1;2;Si
34;Administrador;Casado;Secundaria;Si;926;no;Si;Celular;2;feb;655;2;0;Si
38;servicios;Casado;Secundaria;Si;8876;no;no;Celular;2;feb;280;1;1;Si
31;admin.;Soltero;Secundaria;Si;5;no;Si;Celular;2;feb;75;1;1;Si
26;Administrador;Soltero;Secundaria;Si;0;no;Si;Celular;2;feb;145;1;1;Si
39;técnico;Casado;Secundaria;Si;794;no;no;Telefono;2;feb;182;1;0;Si
27;Administrador;Soltero;Secundaria;Si;1414;Si;no;Celular;2;feb;95;1;0;Si
35;admin.;Casado;Secundaria;Si;643;Si;no;Celular;2;feb;346;2;0;Si
41;Administrador;Soltero;Secundaria;Si;-24;Si;no;Celular;2;feb;437;1;0;Si
44;desempleado;Soltero;Secundaria;Si;7822;Si;no;Telefono;2;feb;20;1;0;Si
59;obrero;Casado;Secundaria;Si;0;no;no;Celular;2;feb;173;1;0;Si
37;Administrador;Casado;Secundaria;Si;10;no;Si;Celular;2;feb;164;1;2;Si
34;desempleado;divorciado;Secundaria;Si;182;Si;no;Celular;2;feb;170;1;0;Si
40;obrero;Casado;Secundaria;Si;418;no;no;Celular;2;feb;84;2;0;Si
36;servicios;Casado;Secundaria;Si;145;Si;no;Celular;2;feb;109;1;2;Si
41;obrero;divorciado;Secundaria;Si;-224;Si;no;Celular;2;feb;108;2;0;Si
36;Administrador;Casado;Secundaria;Si;853;Si;Si;Celular;2;feb;408;1;0;Si
54;desempleado;divorciado;Secundaria;Si;6745;no;no;Celular;2;feb;39;1;0;Si
38;Independiente;Casado;Secundaria;Si;290;Si;no;Celular;2;feb;123;1;1;Si
46;Empleada Hogar;Casado;Secundaria;Si;0;no;no;Telefono;2;feb;161;1;0;Si
38;Administrador;Casado;Secundaria;Si;661;Si;no;Celular;2;feb;366;1;0;Si
55;Administrador;Casado;Secundaria;Si;621;no;Si;Celular;2;feb;114;1;1;Si
33;Administrador;Soltero;Secundaria;Si;474;Si;no;Celular;2;feb;62;1;3;Si
36;admin.;Casado;Secundaria;Si;131;Si;no;Celular;2;feb;83;1;0;Si
40;técnico;Casado;Secundaria;Si;504;Si;no;Celular;2;feb;96;1;1;Si
46;obrero;divorciado;Secundaria;Si;216;no;no;Celular;2;feb;173;1;0;Si
83;Jubilado;Casado;Secundaria;Si;425;no;no;Telefono;2;feb;912;1;0;Si
46;admin.;Casado;Secundaria;Si;469;Si;no;Celular;2;feb;75;1;10;Si
38;técnico;Casado;Secundaria;Si;201;Si;no;Celular;2;feb;43;1;0;Si
36;desempleado;divorciado;Secundaria;Si;1366;no;Si;Celular;2;feb;131;1;0;Si
59;obrero;Casado;Secundaria;Si;410;Si;no;Celular;2;feb;136;1;0;Si
30;Administrador;Soltero;Secundaria;Si;45;no;no;Telefono;2;feb;211;2;0;Si
31;técnico;Soltero;Secundaria;Si;775;no;no;Celular;2;feb;361;1;0;Si
34;Administrador;Casado;Secundaria;Si;490;Si;no;Celular;2;feb;491;1;0;Si
35;servicios;Casado;Secundaria;Si;-50;no;no;Celular;2;feb;71;1;0;Si
29;admin.;Soltero;Secundaria;Si;1027;Si;no;Celular;2;feb;177;1;0;Si
55;Independiente;divorciado;Secundaria;Si;1530;no;no;Celular;2;feb;166;1;1;Si
34;admin.;Casado;Secundaria;Si;50;Si;no;Celular;2;feb;173;1;2;Si
31;servicios;Soltero;Secundaria;Si;125;no;no;Celular;2;feb;360;1;0;Si
32;Administrador;Soltero;Secundaria;Si;207;Si;no;Celular;2;feb;56;1;0;Si
32;admin.;Casado;Secundaria;Si;56;Si;no;Celular;2;feb;275;1;1;Si
37;obrero;Casado;Secundaria;Si;-67;no;no;Celular;2;feb;157;1;0;Si
36;admin.;Casado;Secundaria;Si;0;Si;no;Celular;2;feb;236;2;1;Si
41;Empleada Hogar;Casado;Secundaria;Si;1332;no;no;Telefono;2;feb;122;3;0;Si
42;obrero;Casado;Secundaria;Si;1455;Si;no;Celular;2;feb;279;2;2;Si
40;servicios;Casado;Secundaria;Si;683;Si;no;Celular;2;feb;299;2;0;Si
39;Administrador;Soltero;Secundaria;Si;-145;Si;no;Celular;2;feb;268;2;2;Si
52;desempleado;Casado;Secundaria;Si;3175;no;no;Celular;2;feb;165;1;0;Si
45;Administrador;Casado;Secundaria;Si;474;Si;Si;Celular;2;feb;190;4;4;Si
60;Jubilado;Casado;Secundaria;Si;174;Si;Si;Celular;2;feb;157;2;1;Si
40;Administrador;Casado;Secundaria;Si;543;Si;no;Celular;2;feb;349;2;275;Si
36;Administrador;Casado;Secundaria;Si;82;no;no;Celular;2;feb;124;1;4;Si
57;admin.;Casado;Secundaria;Si;11;no;no;Celular;2;feb;261;1;3;Si
34;técnico;Casado;Secundaria;Si;-624;no;no;Telefono;2;feb;20;8;0;Si
37;Administrador;Casado;Secundaria;Si;1404;Si;no;Celular;2;feb;97;1;0;Si
49;admin.;Casado;Secundaria;Si;359;Si;no;Celular;2;feb;231;2;1;Si
37;Administrador;Casado;Secundaria;Si;59;Si;Si;Telefono;2;feb;319;1;1;Si
38;empresario;Casado;Secundaria;Si;136;Si;Si;Celular;2;feb;113;2;0;Si
41;admin.;Casado;Secundaria;Si;437;Si;no;Celular;2;feb;138;1;0;Si
46;servicios;divorciado;Secundaria;Si;973;no;no;Celular;2;feb;297;1;0;Si
32;Administrador;Casado;Secundaria;Si;55;no;no;Celular;2;feb;124;3;0;Si
38;obrero;Casado;Secundaria;Si;489;Si;no;Celular;2;feb;218;1;0;Si
40;servicios;divorciado;Secundaria;Si;687;Si;no;Celular;2;feb;531;1;1;Si
44;Administrador;Casado;Secundaria;Si;991;no;no;Celular;2;feb;194;1;0;Si
48;admin.;Soltero;Secundaria;Si;303;Si;Si;Celular;2;feb;142;1;4;Si
35;Administrador;Soltero;Secundaria;Si;688;no;no;Celular;2;feb;504;1;0;Si
28;Administrador;Soltero;Secundaria;Si;224;Si;no;Celular;2;feb;97;3;0;Si
31;técnico;Soltero;Secundaria;Si;1625;no;no;Celular;2;feb;158;1;0;Si
33;Administrador;Soltero;Secundaria;Si;1021;no;no;Celular;2;feb;734;1;0;Si
43;Administrador;Casado;Secundaria;Si;16;no;no;Celular;2;feb;154;2;0;Si
60;Jubilado;Casado;Secundaria;Si;2557;Si;no;Celular;2;feb;415;1;0;Si
31;admin.;Soltero;Secundaria;Si;338;no;no;Celular;2;feb;155;2;0;Si
29;Administrador;Soltero;Secundaria;Si;29;no;no;Celular;2;feb;144;1;0;Si
27;estudiante;Soltero;Secundaria;Si;1625;no;no;Celular;2;feb;180;5;0;Si
36;obrero;Casado;Secundaria;Si;-42;no;Si;Celular;2;feb;521;2;2;Si
33;Administrador;Soltero;Secundaria;Si;5437;no;no;Celular;2;feb;78;1;0;Si
33;admin.;Casado;Secundaria;Si;3519;no;no;Celular;2;feb;161;1;0;Si
45;Empleada Hogar;Casado;Secundaria;Si;40;Si;no;Celular;2;feb;68;1;0;Si
43;Administrador;Casado;Secundaria;Si;0;no;no;Celular;2;feb;319;2;0;Si
34;obrero;Casado;Secundaria;Si;7;Si;Si;Celular;2;feb;171;2;2;Si
43;técnico;Soltero;Secundaria;Si;257;Si;no;Celular;2;feb;64;2;0;Si
53;admin.;divorciado;Secundaria;Si;372;no;Si;Celular;2;feb;126;2;0;Si
59;Administrador;Casado;Secundaria;Si;3401;no;no;Celular;2;feb;111;1;0;Si
46;Administrador;Casado;Secundaria;Si;5261;no;no;Celular;2;feb;215;1;0;Si
35;servicios;divorciado;Secundaria;Si;6;no;no;Celular;2;feb;111;1;0;Si
26;estudiante;Soltero;Secundaria;Si;2469;no;no;Celular;2;feb;406;1;0;Si
49;Independiente;Casado;Secundaria;Si;147;no;Si;Celular;2;feb;559;1;4;Si
40;Administrador;Casado;Secundaria;Si;0;Si;no;Celular;2;feb;279;1;0;Si
53;técnico;Soltero;Secundaria;Si;-167;Si;Si;Celular;2;feb;289;1;0;Si
61;Empleada Hogar;Soltero;Secundaria;Si;893;no;no;Telefono;2;feb;324;1;0;Si
36;desempleado;Casado;Secundaria;Si;608;Si;no;Celular;2;feb;114;1;3;Si
32;Administrador;Casado;Secundaria;Si;141;no;no;Celular;2;feb;64;2;0;Si
42;Administrador;Casado;Secundaria;Si;0;Si;Si;Celular;2;feb;854;1;0;Si
31;Administrador;Soltero;Secundaria;Si;630;no;no;Celular;2;feb;70;2;0;Si
28;estudiante;Soltero;Secundaria;Si;689;no;no;Celular;2;feb;36;1;0;Si
35;servicios;Casado;Secundaria;Si;630;Si;no;Celular;2;feb;134;1;2;Si
28;desempleado;Soltero;Secundaria;Si;0;no;no;Telefono;2;feb;39;1;0;Si
38;Administrador;Casado;Secundaria;Si;1308;Si;no;Celular;2;feb;626;1;0;Si
57;admin.;Casado;Secundaria;Si;567;Si;no;Celular;2;feb;87;2;3;Si
33;empresario;Casado;Secundaria;Si;606;Si;no;Celular;2;feb;194;1;0;Si
58;Jubilado;Casado;Secundaria;Si;1227;no;no;Celular;2;feb;277;1;0;Si
26;estudiante;Soltero;Secundaria;Si;5569;no;no;Celular;2;feb;236;1;0;Si
41;Administrador;Casado;Secundaria;Si;0;Si;no;Celular;2;feb;154;2;1;Si
45;Administrador;Casado;Secundaria;Si;3857;Si;no;Celular;2;feb;195;1;0;Si
43;obrero;Casado;Secundaria;Si;1109;Si;no;Celular;2;feb;115;3;2;Si
60;obrero;Casado;Secundaria;Si;272;no;no;Celular;2;feb;421;1;0;Si
33;Administrador;Casado;Secundaria;Si;73;Si;no;Celular;2;feb;214;1;0;Si
58;Jubilado;Casado;Secundaria;Si;158;Si;Si;Celular;2;feb;156;5;0;Si
45;desempleado;Casado;Secundaria;Si;0;Si;no;Celular;2;feb;570;2;0;Si
38;admin.;divorciado;Secundaria;Si;485;Si;no;Celular;2;feb;252;1;0;Si
29;Administrador;Soltero;Secundaria;Si;642;no;no;Celular;2;feb;156;3;0;Si
32;obrero;Soltero;Secundaria;Si;2142;no;no;Celular;2;feb;406;1;0;Si
41;servicios;divorciado;Secundaria;Si;840;Si;no;Celular;2;feb;938;1;0;Si
27;obrero;Casado;Secundaria;Si;0;no;no;Telefono;2;feb;45;1;0;Si
29;obrero;Casado;Secundaria;Si;1074;no;no;Celular;2;feb;153;1;0;Si
48;obrero;divorciado;Secundaria;Si;-535;Si;no;Celular;2;feb;115;2;2;Si
39;Administrador;Casado;Secundaria;Si;1253;no;no;Celular;2;feb;337;1;0;Si
58;Administrador;divorciado;Secundaria;Si;5701;no;no;Celular;2;feb;521;1;0;Si
27;admin.;Soltero;Secundaria;Si;43;no;no;Celular;2;feb;95;3;0;Si
48;servicios;Casado;Secundaria;Si;22;no;no;Celular;2;feb;429;2;0;Si
40;servicios;Casado;Secundaria;Si;809;no;no;Celular;2;feb;114;1;0;Si
31;desempleado;Soltero;Secundaria;Si;1;no;no;Celular;2;feb;19;6;0;Si
52;servicios;Casado;Secundaria;Si;416;Si;no;Celular;2;feb;198;2;0;Si
43;obrero;Casado;Secundaria;Si;597;Si;no;Celular;2;feb;87;1;1;Si
38;técnico;Soltero;Secundaria;Si;103;Si;no;Celular;2;feb;159;1;3;Si
31;servicios;divorciado;Secundaria;Si;139;no;no;Celular;2;feb;178;1;0;Si
31;Administrador;Soltero;Secundaria;Si;783;Si;no;Celular;2;feb;221;2;1;Si
53;técnico;Casado;Secundaria;Si;4930;no;Si;Celular;2;feb;228;2;0;Si
32;Administrador;Soltero;Secundaria;Si;453;Si;no;Celular;2;feb;544;1;2;Si
75;Jubilado;divorciado;Secundaria;Si;46;no;no;Celular;2;feb;294;1;0;Si
37;técnico;Casado;Secundaria;Si;494;Si;no;Celular;2;feb;247;2;3;Si
75;Jubilado;Casado;Secundaria;Si;3324;no;no;Celular;2;feb;149;1;0;Si
60;servicios;Casado;Secundaria;Si;292;no;Si;Celular;2;feb;260;5;4;Si
61;Administrador;Casado;Secundaria;Si;6016;no;no;Celular;2;feb;670;3;0;Si
30;técnico;Soltero;Secundaria;Si;57;no;no;Celular;2;feb;465;2;0;Si
48;obrero;Soltero;Secundaria;Si;8990;no;no;Telefono;2;feb;1790;2;0;Si
32;admin.;Soltero;Secundaria;Si;2004;no;no;Celular;2;feb;141;1;1;Si
26;obrero;Soltero;Secundaria;Si;494;no;no;Celular;2;feb;237;1;0;Si
38;Administrador;Casado;Secundaria;Si;1187;Si;Si;Celular;2;feb;157;1;0;Si
29;obrero;Casado;Secundaria;Si;321;Si;Si;Celular;2;feb;102;2;0;Si
36;Administrador;Casado;Secundaria;Si;630;no;no;Celular;2;feb;285;1;0;Si
42;desempleado;Soltero;Secundaria;Si;1523;Si;no;Celular;2;feb;736;1;0;Si
57;Administrador;Casado;Secundaria;Si;123;no;no;Celular;2;feb;154;2;0;Si
37;Administrador;Soltero;Secundaria;Si;230;Si;Si;Celular;2;feb;120;2;1;Si
45;admin.;Casado;Secundaria;Si;1214;Si;no;Celular;2;feb;150;2;2;Si
26;servicios;Soltero;Secundaria;Si;37;no;Si;Celular;2;feb;219;5;0;Si
35;técnico;Casado;Secundaria;Si;1526;Si;no;Celular;2;feb;236;2;4;Si
41;servicios;divorciado;Secundaria;Si;-376;Si;no;Celular;2;feb;421;3;9;Si
33;admin.;Casado;Secundaria;Si;482;Si;no;Celular;2;feb;249;1;0;Si
31;Administrador;Casado;Secundaria;Si;4015;Si;no;Celular;2;feb;95;2;3;Si
31;Administrador;Soltero;Secundaria;Si;1017;no;no;Celular;2;feb;83;1;0;Si
38;desempleado;Soltero;Secundaria;Si;2876;no;no;Celular;2;feb;245;2;0;Si
39;admin.;divorciado;Secundaria;Si;442;Si;no;Celular;2;feb;204;2;2;Si
56;empresario;Casado;Secundaria;Si;5838;no;no;Celular;2;feb;116;2;2;Si
35;admin.;Casado;Secundaria;Si;1145;Si;no;Celular;2;feb;82;2;0;Si
33;obrero;Soltero;Secundaria;Si;123;no;no;Celular;2;feb;175;2;0;Si
31;Administrador;Soltero;Secundaria;Si;3283;no;no;Celular;2;feb;258;1;1;Si
46;Administrador;divorciado;Secundaria;Si;665;Si;no;Celular;2;feb;158;2;1;Si
31;técnico;Casado;Secundaria;Si;671;no;no;Celular;2;feb;119;2;2;Si
30;Independiente;Soltero;Secundaria;Si;432;Si;no;Celular;2;feb;402;1;0;Si
57;técnico;Casado;Secundaria;Si;589;Si;no;Celular;2;feb;223;1;4;Si
26;técnico;Soltero;Secundaria;Si;15161;no;no;Celular;2;feb;280;1;0;Si
32;admin.;Soltero;Secundaria;Si;613;Si;no;Celular;2;feb;88;1;0;Si
54;Administrador;divorciado;Secundaria;Si;2037;no;no;Celular;2;feb;96;1;0;Si
55;Jubilado;Casado;Secundaria;Si;-185;no;Si;Telefono;2;feb;463;2;0;Si
67;Jubilado;Casado;Secundaria;Si;2841;no;no;Celular;2;feb;62;1;0;Si
53;Administrador;Casado;Secundaria;Si;1759;no;no;Celular;2;feb;220;3;0;Si
